StudentID,AvgSecsOnCapstoneTask,AvgCapstoneScore,AvgNumAttemptsCapstone,Session_x,AvgNumLogins,NumSubmissions,TotalCourseTime,TotalLogins,LastLogin,EnrollmentDate,Instructor,Session_y,TotalTimeSeconds,AvgSessionSeconds,Roster Grade,Official Grade,Grading Basis,Program and Plan,Level,Session,IsSenior,IsJunior,IsSophomore,IsBusinessAdmin,NumericalGrade
1240.0,16.88,0.86,1.12,Spring 2022,45,16,05:21:58,34,4/25/2022 7:05:05 PM,1/27/2022 6:09:40 PM,"Liu, Mai; Dvir, Nim",Spring 2022,19318,568,A,A,GRD,Business Administration - Business Administration/Communication (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1254.0,16.0,0.75,1.14,Spring 2022,45,15,22:29:07,59,5/3/2022 1:00:12 AM,1/27/2022 6:05:21 PM,"Liu, Mai; Dvir, Nim",Spring 2022,80947,1372,B+,B+,GRD,College of Arts and Sciences - Business Economics,Senior,Spring 2022,1.0,0.0,0.0,0.0,3.3
1257.0,16.0,0.88,1.0,Spring 2022,45,19,15:20:39,29,4/20/2022 9:12:30 PM,1/28/2022 10:42:03 AM,"Liu, Mai; Dvir, Nim",Spring 2022,55239,1905,A-,A-,GRD,Business Administration - Business Administration/Legal Studies (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,3.7
1260.0,16.12,0.89,1.38,Spring 2022,45,18,06:09:09,53,4/25/2022 2:04:35 PM,1/28/2022 1:18:03 PM,"Liu, Mai; Dvir, Nim",Spring 2022,22149,418,A,A,GRD,College of Arts and Sciences - Communication/Business (Minor),Junior,Spring 2022,0.0,1.0,0.0,0.0,4.0
1271.0,15.38,0.95,1.0,Spring 2022,45,15,08:11:24,34,4/29/2022 12:14:47 PM,1/28/2022 10:18:13 AM,"Liu, Mai; Dvir, Nim",Spring 2022,29484,867,A,A,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1273.0,16.62,0.92,1.0,Spring 2022,45,15,12:36:26,37,4/26/2022 6:08:51 PM,2/1/2022 2:57:13 PM,"Liu, Mai; Dvir, Nim",Spring 2022,45386,1227,A,A,GRD,Business Administration - Business Administration/Communication (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1274.0,21.17,1.0,2.0,Spring 2022,45,19,04:18:32,52,4/25/2022 11:16:21 PM,1/31/2022 11:50:03 AM,"Liu, Mai; Dvir, Nim",Spring 2022,15512,298,A,A,GRD,Business Administration - Business Administration/Communication (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1275.0,16.0,0.64,1.0,Spring 2022,45,11,22:24:17,23,4/11/2022 11:39:56 PM,1/31/2022 7:58:56 PM,"Liu, Mai; Dvir, Nim",Spring 2022,80657,3507,D-,D-,GRD,Business Administration - Accounting/Business Administration,Senior,Spring 2022,1.0,0.0,0.0,1.0,0.7
1276.0,16.5,0.94,1.0,Spring 2022,45,15,22:19:20,56,4/25/2022 4:20:23 PM,1/27/2022 6:10:33 PM,"Liu, Mai; Dvir, Nim",Spring 2022,80360,1435,A,A,GRD,Business Administration - Accounting/Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1283.0,17.75,0.91,1.0,Spring 2022,45,15,07:56:03,28,4/25/2022 7:29:34 PM,2/7/2022 10:47:15 AM,"Liu, Mai; Dvir, Nim",Spring 2022,28563,1020,A,A,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1287.0,17.5,0.91,2.38,Spring 2022,45,27,22:17:37,68,4/25/2022 8:04:25 PM,1/27/2022 6:01:07 PM,"Liu, Mai; Dvir, Nim",Spring 2022,80257,1180,A,A,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1289.0,16.5,0.82,1.0,Spring 2022,45,13,13:56:45,39,4/21/2022 10:01:40 AM,2/2/2022 2:20:30 PM,"Liu, Mai; Dvir, Nim",Spring 2022,50205,1287,C+,C+,GRD,College of Arts and Sciences - Mathematics/Business (Minor),Senior,Spring 2022,1.0,0.0,0.0,0.0,2.3
1292.0,17.38,0.92,1.75,Spring 2022,45,21,12:54:13,75,4/25/2022 11:38:40 PM,1/27/2022 10:46:52 PM,"Liu, Mai; Dvir, Nim",Spring 2022,46453,619,A,A,GRD,Business Administration - Business Administration,Senior,Spring 2022,1.0,0.0,0.0,1.0,4.0
1295.0,15.62,0.7,1.0,Spring 2022,45,15,15:30:54,119,4/26/2022 4:04:40 PM,1/27/2022 6:11:26 PM,"Liu, Mai; Dvir, Nim",Spring 2022,55854,469,A,A,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1298.0,16.71,0.85,1.14,Spring 2022,45,15,01:28:09,26,4/27/2022 7:07:46 PM,1/27/2022 6:19:04 PM,"Liu, Mai; Dvir, Nim",Spring 2022,5289,203,A-,A-,GRD,Business Administration - Business Administration/Communication (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,3.7
1299.0,15.71,0.91,1.0,Spring 2022,45,14,12:23:47,78,4/22/2022 11:50:41 AM,2/6/2022 3:05:12 PM,"Liu, Mai; Dvir, Nim",Spring 2022,44627,572,A,A,GRD,Business Administration - Accounting/Business (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1300.0,17.0,0.95,1.38,Spring 2022,45,18,10:37:39,25,4/25/2022 7:11:31 PM,1/27/2022 6:11:12 PM,"Liu, Mai; Dvir, Nim",Spring 2022,38259,1530,A,A,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1304.0,15.43,0.83,1.0,Spring 2022,45,13,20:54:04,41,4/25/2022 10:41:00 PM,1/27/2022 6:06:31 PM,"Liu, Mai; Dvir, Nim",Spring 2022,75244,1835,A,A,GRD,Business Administration - Accounting/Business Administration/Psychology (Minor),Senior,Spring 2022,1.0,0.0,0.0,1.0,4.0
1306.0,18.0,0.9,1.2,Spring 2022,45,13,15:49:51,64,4/25/2022 10:01:40 PM,1/29/2022 7:44:27 PM,"Liu, Mai; Dvir, Nim",Spring 2022,56991,890,C,C,GRD,Business Administration - Business Administration,Senior,Spring 2022,1.0,0.0,0.0,1.0,2.0
1325.0,15.88,0.95,1.5,Spring 2022,45,20,19:44:26,37,5/7/2022 8:06:24 PM,1/27/2022 6:07:06 PM,"Liu, Mai; Dvir, Nim",Spring 2022,71066,1921,A,A,GRD,Business Administration - Accounting/Mathematics/Business (Minor),Senior,Spring 2022,1.0,0.0,0.0,1.0,4.0
1326.0,16.25,0.93,1.5,Spring 2022,45,20,14:49:03,24,4/25/2022 10:40:43 PM,1/27/2022 6:07:11 PM,"Liu, Mai; Dvir, Nim",Spring 2022,53343,2223,A,A,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1327.0,15.21,0.79,1.07,Spring 2022,45,22,11:23:27,41,5/7/2022 8:40:03 AM,2/8/2022 10:40:24 AM,"Liu, Mai; Dvir, Nim",Spring 2022,41007,1000,D-,D-,GRD,College of Arts and Sciences - Human Biology/Business (Minor),Senior,Spring 2022,1.0,0.0,0.0,0.0,0.7
1332.0,17.5,0.83,1.25,Spring 2022,45,17,00:55:41,43,4/25/2022 4:51:12 PM,1/31/2022 1:49:30 PM,"Liu, Mai; Dvir, Nim",Spring 2022,3341,78,A,A,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1342.0,15.5,0.96,2.38,Spring 2022,45,26,17:56:58,59,4/25/2022 2:54:02 PM,1/27/2022 6:05:12 PM,"Liu, Mai; Dvir, Nim",Spring 2022,64618,1095,A,A,GRD,Business Administration - Business Administration,Senior,Spring 2022,1.0,0.0,0.0,1.0,4.0
1346.0,16.38,0.9,1.0,Spring 2022,45,15,08:08:15,30,4/25/2022 10:59:15 PM,1/27/2022 6:10:20 PM,"Liu, Mai; Dvir, Nim",Spring 2022,29295,976,A,A,GRD,Business Administration - Business Administration/Psychology (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1348.0,16.5,0.91,1.1,Spring 2022,45,23,17:01:33,67,4/25/2022 6:27:52 PM,1/27/2022 10:34:59 PM,"Liu, Mai; Dvir, Nim",Spring 2022,61293,915,A,A,GRD,Business Administration - Business Administration,Senior,Spring 2022,1.0,0.0,0.0,1.0,4.0
1360.0,17.0,0.85,1.0,Spring 2022,45,15,07:15:54,62,4/28/2022 10:45:59 PM,2/1/2022 6:33:27 PM,"Liu, Mai; Dvir, Nim",Spring 2022,26154,422,B-,B-,GRD,"Emerg Prep, HomelandSec&Cybsec - EmergPrep,HomelandSec&Cybsec/Business (Minor)",Junior,Spring 2022,0.0,1.0,0.0,0.0,2.7
1364.0,16.57,0.87,1.14,Spring 2022,45,17,17:56:59,32,4/27/2022 10:02:38 PM,1/27/2022 6:06:38 PM,"Liu, Mai; Dvir, Nim",Spring 2022,64619,2019,A,A,GRD,Business Administration - Business Administration/Biology (Minor)/Leadership (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1366.0,18.0,0.9,1.0,Spring 2022,45,15,20:16:06,37,4/20/2022 2:41:56 PM,1/27/2022 6:06:43 PM,"Liu, Mai; Dvir, Nim",Spring 2022,72966,1972,A-,A-,GRD,Business Administration - Accounting/Business (Minor)/Communication (Minor),Senior,Spring 2022,1.0,0.0,0.0,1.0,3.7
1371.0,16.12,0.87,1.0,Spring 2022,45,15,10:22:19,36,4/20/2022 5:32:39 PM,2/2/2022 12:32:57 PM,"Liu, Mai; Dvir, Nim",Spring 2022,37339,1037,A,A,GRD,"Emerg Prep, HomelandSec&Cybsec - Informatics",Junior,Spring 2022,0.0,1.0,0.0,0.0,4.0
1381.0,22.14,0.92,1.14,Spring 2022,45,17,19:28:50,66,4/25/2022 2:32:40 PM,1/27/2022 6:09:57 PM,"Liu, Mai; Dvir, Nim",Spring 2022,70130,1063,A,A,GRD,Business Administration - Business Administration,Senior,Spring 2022,1.0,0.0,0.0,1.0,4.0
1382.0,19.6,0.94,1.2,Spring 2022,45,15,22:30:40,41,4/28/2022 3:58:52 PM,1/31/2022 5:37:04 PM,"Liu, Mai; Dvir, Nim",Spring 2022,81040,1977,C+,C+,GRD,Business Administration - Business Administration/History (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,2.3
1388.0,16.29,0.84,1.0,Spring 2022,45,18,19:20:22,55,4/25/2022 7:39:33 PM,1/29/2022 10:14:05 AM,"Liu, Mai; Dvir, Nim",Spring 2022,69622,1266,A,A,GRD,Business Administration - Business Administration,Senior,Spring 2022,1.0,0.0,0.0,1.0,4.0
