StudentID,AvgNumLogins,NumSubmissions,TotalCourseTime,TotalLogins,LastLogin,EnrollmentDate,Instructor,Session,TotalTimeSeconds,AvgSessionSeconds
1762.0,45,20,06:15:57,56,4/25/2022 9:30:51 PM,2/2/2022 11:10:04 PM,"Liu, Mai; Dvir, Nim",Spring 2022,22557,403
1772.0,45,16,18:01:19,21,4/25/2022 10:17:56 PM,2/7/2022 8:28:24 PM,"Liu, Mai; Dvir, Nim",Spring 2022,64879,3089
1771.0,45,27,09:59:35,72,4/20/2022 1:44:27 PM,1/27/2022 6:09:40 PM,"Liu, Mai; Dvir, Nim",Spring 2022,35975,500
1778.0,45,15,09:52:40,26,4/25/2022 7:17:34 PM,2/6/2022 5:30:06 PM,"Liu, Mai; Dvir, Nim",Spring 2022,35560,1368
1787.0,45,15,03:57:36,69,4/25/2022 11:41:03 PM,1/27/2022 6:23:23 PM,"Liu, Mai; Dvir, Nim",Spring 2022,14256,207
1793.0,45,15,20:49:34,27,4/20/2022 4:29:03 PM,2/6/2022 12:15:06 PM,"Liu, Mai; Dvir, Nim",Spring 2022,74974,2777
1798.0,45,17,09:44:21,52,4/27/2022 10:41:24 PM,1/27/2022 6:06:06 PM,"Liu, Mai; Dvir, Nim",Spring 2022,35061,674
1805.0,45,7,09:13:35,14,4/4/2022 10:12:46 PM,1/27/2022 6:06:34 PM,"Liu, Mai; Dvir, Nim",Spring 2022,33215,2372
1806.0,45,16,21:42:05,57,5/2/2022 1:39:47 PM,1/28/2022 10:09:24 AM,"Liu, Mai; Dvir, Nim",Spring 2022,78125,1371
1811.0,45,15,13:28:36,80,4/22/2022 1:48:25 PM,1/27/2022 6:05:04 PM,"Liu, Mai; Dvir, Nim",Spring 2022,48516,606
1814.0,45,15,12:12:07,47,4/24/2022 9:06:16 PM,1/27/2022 6:06:33 PM,"Liu, Mai; Dvir, Nim",Spring 2022,43927,935
1825.0,45,15,09:00:20,31,4/25/2022 1:22:42 PM,1/27/2022 6:09:41 PM,"Liu, Mai; Dvir, Nim",Spring 2022,32420,1046
1842.0,45,14,17:15:32,67,4/25/2022 4:39:56 PM,1/27/2022 6:05:56 PM,"Liu, Mai; Dvir, Nim",Spring 2022,62132,927
1848.0,45,16,21:54:04,39,4/25/2022 6:56:18 PM,1/27/2022 6:05:07 PM,"Liu, Mai; Dvir, Nim",Spring 2022,78844,2022
1864.0,45,21,15:34:19,52,4/26/2022 4:30:12 PM,2/15/2022 3:12:54 PM,"Liu, Mai; Dvir, Nim",Spring 2022,56059,1078
1869.0,45,17,07:34:30,27,4/21/2022 3:54:59 PM,1/27/2022 6:08:34 PM,"Liu, Mai; Dvir, Nim",Spring 2022,27270,1010
1873.0,45,15,17:02:20,20,4/25/2022 2:21:31 PM,1/31/2022 4:36:02 PM,"Liu, Mai; Dvir, Nim",Spring 2022,61340,3067
1876.0,45,15,13:30:25,26,4/25/2022 6:33:35 PM,2/7/2022 2:47:18 PM,"Liu, Mai; Dvir, Nim",Spring 2022,48625,1870
1883.0,45,18,01:17:35,80,4/26/2022 6:33:48 PM,1/27/2022 6:10:03 PM,"Liu, Mai; Dvir, Nim",Spring 2022,4655,58
1885.0,45,14,18:45:59,32,4/24/2022 5:54:19 PM,1/27/2022 6:06:21 PM,"Liu, Mai; Dvir, Nim",Spring 2022,67559,2111
1890.0,45,15,17:38:53,26,4/25/2022 3:02:25 PM,1/27/2022 6:05:11 PM,"Liu, Mai; Dvir, Nim",Spring 2022,63533,2444
1893.0,45,15,08:15:01,41,4/30/2022 12:19:00 PM,1/27/2022 6:09:53 PM,"Liu, Mai; Dvir, Nim",Spring 2022,29701,724
1894.0,45,14,17:40:03,41,4/25/2022 7:57:46 PM,2/7/2022 7:31:21 PM,"Liu, Mai; Dvir, Nim",Spring 2022,63603,1551
1903.0,45,18,01:37:52,51,4/26/2022 6:57:20 PM,1/27/2022 6:14:43 PM,"Liu, Mai; Dvir, Nim",Spring 2022,5872,115
1908.0,45,14,03:25:29,32,4/25/2022 2:48:49 PM,1/27/2022 6:05:07 PM,"Liu, Mai; Dvir, Nim",Spring 2022,12329,385
1909.0,45,9,14:48:18,48,4/1/2022 8:51:13 PM,1/27/2022 6:10:11 PM,"Liu, Mai; Dvir, Nim",Spring 2022,53298,1110
1913.0,45,20,00:31:40,54,4/25/2022 6:31:51 PM,1/27/2022 7:37:48 PM,"Liu, Mai; Dvir, Nim",Spring 2022,1900,35
1915.0,45,14,06:18:40,75,5/14/2022 12:26:22 AM,2/6/2022 9:28:05 PM,"Liu, Mai; Dvir, Nim",Spring 2022,22720,303
1925.0,45,9,20:19:29,24,4/22/2022 11:38:12 AM,1/27/2022 6:05:20 PM,"Liu, Mai; Dvir, Nim",Spring 2022,73169,3049
1927.0,45,15,17:36:29,35,4/25/2022 5:39:49 PM,1/29/2022 3:20:33 PM,"Liu, Mai; Dvir, Nim",Spring 2022,63389,1811
1931.0,45,23,22:49:09,29,4/24/2022 8:30:16 PM,1/27/2022 6:09:53 PM,"Liu, Mai; Dvir, Nim",Spring 2022,82149,2833
1940.0,45,17,20:05:38,38,4/26/2022 12:39:07 AM,2/3/2022 5:06:52 PM,"Liu, Mai; Dvir, Nim",Spring 2022,72338,1904
1942.0,45,12,21:43:56,73,4/25/2022 11:58:10 PM,1/27/2022 6:57:56 PM,"Liu, Mai; Dvir, Nim",Spring 2022,78236,1072
1946.0,45,20,20:40:54,53,4/25/2022 4:49:28 PM,1/31/2022 10:17:38 AM,"Liu, Mai; Dvir, Nim",Spring 2022,74454,1405
1947.0,45,15,19:08:28,24,4/27/2022 11:11:01 PM,2/7/2022 6:46:27 PM,"Liu, Mai; Dvir, Nim",Spring 2022,68908,2871
1949.0,45,15,15:19:23,46,4/27/2022 10:32:32 AM,1/27/2022 6:07:31 PM,"Liu, Mai; Dvir, Nim",Spring 2022,55163,1199
1957.0,45,17,00:08:39,24,5/3/2022 1:56:12 AM,2/7/2022 4:49:56 PM,"Liu, Mai; Dvir, Nim",Spring 2022,519,22
1959.0,45,16,23:58:08,54,4/21/2022 2:48:22 PM,1/27/2022 6:10:59 PM,"Liu, Mai; Dvir, Nim",Spring 2022,86288,1598
1968.0,45,20,08:30:40,34,4/18/2022 1:48:46 AM,2/7/2022 10:31:18 PM,"Liu, Mai; Dvir, Nim",Spring 2022,30640,901
1969.0,45,18,05:49:51,39,4/23/2022 8:50:54 PM,2/1/2022 3:57:25 PM,"Liu, Mai; Dvir, Nim",Spring 2022,20991,538
1974.0,45,17,18:13:36,22,4/25/2022 5:29:47 PM,2/1/2022 6:06:12 PM,"Liu, Mai; Dvir, Nim",Spring 2022,65616,2983
1978.0,45,18,10:39:23,27,4/25/2022 7:12:16 PM,1/27/2022 6:06:54 PM,"Liu, Mai; Dvir, Nim",Spring 2022,38363,1421
1980.0,45,34,05:25:10,137,4/26/2022 4:57:10 PM,1/27/2022 6:05:11 PM,"Liu, Mai; Dvir, Nim",Spring 2022,19510,142
1988.0,45,17,18:48:35,20,4/21/2022 3:54:55 PM,2/7/2022 1:24:38 PM,"Liu, Mai; Dvir, Nim",Spring 2022,67715,3386
1992.0,45,19,02:10:43,29,4/24/2022 4:38:34 PM,1/27/2022 8:23:17 PM,"Liu, Mai; Dvir, Nim",Spring 2022,7843,270
1996.0,45,14,23:11:33,21,4/25/2022 5:46:28 PM,1/27/2022 6:09:52 PM,"Liu, Mai; Dvir, Nim",Spring 2022,83493,3976
1999.0,45,17,13:53:46,72,4/25/2022 10:20:27 PM,1/27/2022 6:31:14 PM,"Liu, Mai; Dvir, Nim",Spring 2022,50026,695
2000.0,45,19,17:28:46,82,5/4/2022 9:06:28 PM,1/27/2022 6:07:16 PM,"Liu, Mai; Dvir, Nim",Spring 2022,62926,767
2012.0,45,15,07:05:59,29,4/24/2022 8:56:59 PM,2/4/2022 3:14:08 PM,"Liu, Mai; Dvir, Nim",Spring 2022,25559,881
2013.0,45,17,19:11:36,46,4/25/2022 6:54:59 PM,1/27/2022 9:32:04 PM,"Liu, Mai; Dvir, Nim",Spring 2022,69096,1502
2015.0,45,13,18:24:20,69,4/29/2022 12:01:45 AM,1/27/2022 6:05:30 PM,"Liu, Mai; Dvir, Nim",Spring 2022,66260,960
2018.0,45,15,11:34:42,47,4/25/2022 12:12:00 PM,1/31/2022 11:42:00 AM,"Liu, Mai; Dvir, Nim",Spring 2022,41682,887
2021.0,45,16,12:22:59,109,4/25/2022 4:31:02 PM,1/27/2022 6:09:51 PM,"Liu, Mai; Dvir, Nim",Spring 2022,44579,409
2029.0,45,13,23:02:02,54,4/25/2022 9:37:13 PM,1/27/2022 6:09:29 PM,"Liu, Mai; Dvir, Nim",Spring 2022,82922,1536
2031.0,45,14,17:12:35,48,4/25/2022 9:28:32 PM,1/30/2022 10:43:52 PM,"Liu, Mai; Dvir, Nim",Spring 2022,61955,1291
2037.0,45,18,20:53:04,45,5/4/2022 9:41:54 AM,1/27/2022 6:09:11 PM,"Liu, Mai; Dvir, Nim",Spring 2022,75184,1671
2042.0,45,16,20:55:23,41,4/25/2022 9:07:05 PM,1/28/2022 2:09:27 AM,"Liu, Mai; Dvir, Nim",Spring 2022,75323,1837
2043.0,45,17,15:10:48,46,4/27/2022 4:36:38 PM,1/27/2022 6:30:08 PM,"Liu, Mai; Dvir, Nim",Spring 2022,54648,1188
2046.0,45,15,15:37:21,23,4/25/2022 10:38:05 PM,1/30/2022 10:57:21 PM,"Liu, Mai; Dvir, Nim",Spring 2022,56241,2445
2047.0,45,21,20:26:00,53,4/26/2022 7:47:52 PM,2/6/2022 5:06:12 PM,"Liu, Mai; Dvir, Nim",Spring 2022,73560,1388
2049.0,45,15,16:18:47,45,4/20/2022 10:37:52 AM,1/27/2022 6:05:03 PM,"Liu, Mai; Dvir, Nim",Spring 2022,58727,1305
2051.0,45,14,12:42:14,29,4/25/2022 2:07:56 PM,1/31/2022 11:41:40 AM,"Liu, Mai; Dvir, Nim",Spring 2022,45734,1577
2057.0,45,15,14:49:18,41,5/2/2022 2:42:42 PM,1/27/2022 6:05:42 PM,"Liu, Mai; Dvir, Nim",Spring 2022,53358,1301
,45,17,09:51:27,36,4/23/2022 10:32:25 PM,1/27/2022 6:05:45 PM,"Liu, Mai; Dvir, Nim",Spring 2022,35487,986
2071.0,45,19,15:14:46,81,5/8/2022 11:06:07 PM,1/27/2022 6:10:01 PM,"Liu, Mai; Dvir, Nim",Spring 2022,54886,678
2077.0,45,15,02:10:12,24,4/26/2022 4:14:30 PM,2/8/2022 6:27:19 PM,"Liu, Mai; Dvir, Nim",Spring 2022,7812,326
2085.0,45,22,08:20:09,50,4/25/2022 11:22:31 PM,1/27/2022 6:09:19 PM,"Liu, Mai; Dvir, Nim",Spring 2022,30009,600
