Course Name,Activity Name,Instructor,Type,Recorded in Gradebook,Attempt Selected,Activity Level Average Score,Activity Level Average Time on Task,Submitted,Grade,Score,Time on Task,StudentID
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/10/2021 9:49:54 PM","	--","	100%","	00:35:42",1874
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 3:20:10 PM","	--","	100%","	00:19:23",1877
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/6/2021 12:15:56 PM","	--","	100%","	00:13:28",
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 9:53:35 PM","	--","	100%","	00:12:17",1918
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	--","	--","	0%","	--:--:--",1920
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/10/2021 1:18:24 PM","	--","	100%","	00:18:20",1928
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/11/2021 11:42:41 AM","	--","	100%","	00:12:48",1929
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	","	","	","	",1937
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 8:59:14 PM","	--","	100%","	00:15:13",1939
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	","	","	","	",1950
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/9/2021 3:06:44 PM","	--","	100%","	00:23:38",
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/10/2021 10:25:05 PM","	--","	100%","	00:27:28",1956
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 8:41:35 PM","	--","	100%","	00:14:21",1967
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	--","	--","	0%","	--:--:--",1971
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	--","	--","	0%","	--:--:--",1971
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 11:57:29 PM","	--","	100%","	00:25:21",1973
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 10:42:04 PM","	--","	100%","	00:41:49",1977
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 9:56:55 PM","	--","	100%","	00:18:41",1984
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 8:06:49 PM","	--","	83%","	00:38:42",
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	--","	--","	0%","	--:--:--",1995
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	--","	--","	0%","	--:--:--",1995
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/9/2021 2:10:50 PM","	--","	100%","	00:29:39",1998
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/11/2021 12:18:03 PM","	--","	100%","	00:13:06",2003
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/9/2021 2:10:58 PM","	--","	100%","	00:20:21",2005
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/8/2021 3:39:15 PM","	--","	100%","	00:16:45",2010
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 3:09:11 PM","	--","	100%","	00:19:13",2016
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	8/29/2021 9:22:39 PM","	--","	100%","	00:25:41",2019
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 3:59:00 PM","	--","	100%","	00:22:10",2020
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/8/2021 1:44:12 PM","	--","	100%","	00:15:20",2022
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 3:40:08 PM","	--","	100%","	00:26:50",2024
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 10:16:49 PM","	--","	100%","	00:12:00",2044
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 6:53:29 PM","	--","	100%","	00:26:33",2070
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/7/2021 5:12:12 PM","	--","	100%","	00:10:11",2074
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	--","	--","	0%","	--:--:--",2079
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/11/2021 7:29:35 PM","	--","	100%","	00:08:22",2082
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 2:05:16 PM","	--","	100%","	00:16:32",2087
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/12/2021 9:16:00 PM","	--","	100%","	00:10:03",2090
"	BITM 330 -1002","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	91%","	00:28:50","	9/11/2021 10:53:40 PM","	--","	100%","	00:28:40",2094
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1005
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1006
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1007
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1009
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1014
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1025
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1051
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	9/20/2021 8:21:41 PM","	--","	100%","	00:15:24",1053
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	9/12/2021 8:39:40 PM","	--","	100%","	00:33:12",1058
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1059
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1072
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1075
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1089
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1090
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1097
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1099
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1100
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1114
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1115
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1121
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1123
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1127
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1140
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1146
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1149
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1150
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	","	","	","	",1155
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1184
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1184
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1207
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1208
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1209
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1214
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1219
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1221
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1220
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1223
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1227
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1234
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1235
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1252
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1258
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1280
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1291
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1291
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1296
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1313
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1314
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1323
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1328
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1329
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1330
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1333
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1334
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1345
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1352
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1359
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1374
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	","	","	","	",1376
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	9/18/2021 7:12:19 PM","	--","	100%","	00:15:32",1378
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1390
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1392
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1395
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1413
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1417
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1437
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	9/20/2021 12:48:12 PM","	--","	100%","	00:17:04",1438
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1443
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1455
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1470
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1478
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1494
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1497
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1501
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1509
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1512
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1513
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1514
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1514
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1519
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1522
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1528
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1533
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1536
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1547
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1560
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1566
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	","	","	","	",1568
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	","	","	","	",1568
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	10/3/2021 5:07:24 PM","	--","	100%","	00:08:46",1572
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1578
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1578
